name,zip,county,district,latitude,longitude
Újszentiván,6754,Csongrád-Csanád,,46.1637544,20.19824930136823
Kübekháza,6755,Csongrád-Csanád,,46.15937125,20.29926767473681
Tiszasziget,6756,Csongrád-Csanád,,46.173237900000004,20.14239360258166
Röszke,6758,Csongrád-Csanád,,46.19678415,20.00996853155042
Kistelek,6760,Csongrád-Csanád,,46.5025434,19.94234214185441
Sándorfalva,6762,Csongrád-Csanád,,46.37929975,20.12183764746486
Szatymaz,6763,Csongrád-Csanád,,46.3518232,20.04800356891447
Balástya,6764,Csongrád-Csanád,,46.4141621,19.98804341964884
Csengele,6765,Csongrád-Csanád,,46.52056,19.84646757788406
Dóc,6766,Csongrád-Csanád,,46.45140585,20.147917474791814
Ópusztaszer,6767,Csongrád-Csanád,,46.50089765,20.04668192808069
Baks,6768,Csongrád-Csanád,,46.517077549999996,20.12811527679061
Pusztaszer,6769,Csongrád-Csanád,,46.5530625,19.99693572433975
Deszk,6772,Csongrád-Csanád,,46.20936895,20.261130998692977
Klárafalva,6773,Csongrád-Csanád,,46.21864145,20.33237368412977
Ferencszállás,6774,Csongrád-Csanád,,46.2090201,20.35479865748689
Kiszombor,6775,Csongrád-Csanád,,46.181715800000006,20.422662006521506
Domaszék,6781,Csongrád-Csanád,,46.25043815,20.01483738094279
Mórahalom,6782,Csongrád-Csanád,,46.21028935,19.899492649837473
Ásotthalom,6783,Csongrád-Csanád,,46.189763549999995,19.77069839244667
Öttömös,6784,Csongrád-Csanád,,46.2686812,19.675438241827162
Pusztamérges,6785,Csongrád-Csanád,,46.337776500000004,19.69655114195717
Ruzsa,6786,Csongrád-Csanád,,46.29475995,19.759757682471243
Zákányszék,6787,Csongrád-Csanád,,46.278285499999996,19.886006510682876
Zsombó,6792,Csongrád-Csanád,,46.3328329,19.985541713275772
Forráskút,6793,Csongrád-Csanád,,46.3740691,19.909442774472872
Üllés,6794,Csongrád-Csanád,,46.3493449,19.813685592831256
Bordány,6795,Csongrád-Csanád,,46.3195303,19.917824411509233
Székkutas,6821,Csongrád-Csanád,,46.505232250000006,20.532058286095236
Királyhegyes,6911,Csongrád-Csanád,,46.28801915,20.642642983597256
Kövegy,6912,Csongrád-Csanád,,46.2199759,20.687698678111985
Csanádpalota,6913,Csongrád-Csanád,,46.220441550000004,20.734851979651253
Pitvaros,6914,Csongrád-Csanád,,46.319720399999994,20.74063143099513
Csanádalberti,6915,Csongrád-Csanád,,46.3127832,20.703653417789624
Ambrózfalva,6916,Csongrád-Csanád,,46.347992000000005,20.720513972034148
Nagyér,6917,Csongrád-Csanád,,46.3695332,20.718016076157948
Maroslele,6921,Csongrád-Csanád,,46.260934899999995,20.359150127456488
Földeák,6922,Csongrád-Csanád,,46.30903275,20.47787547769668
Óföldeák,6923,Csongrád-Csanád,,46.29597065,20.413868576890458
Apátfalva,6931,Csongrád-Csanád,,46.21132825,20.59049466444816
Magyarcsanád,6932,Csongrád-Csanád,,46.189488600000004,20.64881093411773
Nagylak,6933,Csongrád-Csanád,,46.18232075,20.714773696956748
Sárbogárd,7000,Fejér,,46.8948503,18.63814693456459
Alap,7011,Fejér,,46.83263315,18.703239029524948
Alsószentiván,7012,Fejér,,46.79113925,18.74405701432281
Cece,7013,Fejér,,46.76204285,18.66248439626325
Sáregres,7014,Fejér,,46.78484185,18.583200429944235
Igar,7015,Fejér,,46.76986405,18.474217236874566
Mezőszilas,7017,Fejér,,46.8232044,18.456526845088412
Dunaföldvár,7020,Tolna,,46.7887947,18.876797183370595
Bölcske,7025,Tolna,,46.725606600000006,18.930176681475366
Madocsa,7026,Tolna,,46.6789158,18.945704103628124
Pusztahencse,7038,Tolna,,46.6007311,18.748291892220895
Németkér,7039,Tolna,,46.71998295,18.78611440313832
Vajta,7041,Fejér,,46.71511605,18.658439133633564
Pálfa,7042,Tolna,,46.706002,18.59314068917346
Bikács,7043,Tolna,,46.688493699999995,18.69202867925309
Nagydorog,7044,Tolna,,46.612823399999996,18.653697004389628
Györköny,7045,Tolna,,46.63556725,18.719021403825572
Sárszentlőrinc,7047,Tolna,,46.6245654,18.594929151858917
Kajdacs,7051,Tolna,,46.564614750000004,18.642388027402227
Kölesd,7052,Tolna,,46.5242492,18.593653549820964
Tengelic,7054,Tolna,,46.52745675,18.70176568817876
Szedres,7056,Tolna,,46.45848465,18.689133335343776
Medina,7057,Tolna,,46.4694101,18.624214895481927
Belecska,7061,Tolna,,46.647369749999996,18.424631638462117
Keszőhidegkút,7062,Tolna,,46.6117006,18.431650022586513
Szárazd,7063,Tolna,,46.5677419,18.418246752780554
Gyönk,7064,Tolna,,46.56879895,18.488072405904898
Miszla,7065,Tolna,,46.6267438,18.47685222949965
Varsád,7067,Tolna,,46.51154975,18.526642624999965
Kistormás,7068,Tolna,,46.493632399999996,18.564143903476076
Szakadát,7071,Tolna,,46.540028199999995,18.46915356465699
Diósberény,7072,Tolna,,46.5309176,18.438856712935518
Simontornya,7081,Tolna,,46.7426376,18.553382082695194
Kisszékely,7082,Tolna,,46.679000849999994,18.54555269099508
Tolnanémedi,7083,Tolna,,46.71778465,18.49207032064588
Pincehely,7084,Tolna,,46.69310325,18.409159653746258
Nagyszékely,7085,Tolna,,46.64872535,18.533217749938316
Ozora,7086,Tolna,,46.75058695,18.38432501717262
Fürged,7087,Tolna,,46.73235835,18.307889276136244
Tamási,7090,Tolna,,46.63647605,18.298034291896627
Pári,7091,Tolna,,46.5964204,18.25438833
Nagykónyi,7092,Tolna,,46.60992015,18.19465332966127
Értény,7093,Tolna,,46.61815815,18.14176146079913
Koppányszántó,7094,Tolna,,46.61159805,18.093926031303987
Iregszemcse,7095,Tolna,,46.6901353,18.17520789578333
Nagyszokoly,7097,Tolna,,46.71620335,18.230356641962274
Magyarkeszi,7098,Tolna,,46.75268865,18.222859423605428
Felsőnyék,7099,Tolna,,46.781039,18.29992154031266
Szálka,7121,Tolna,,46.2921207,18.645097920006314
Kakasd,7122,Tolna,,46.3464443,18.588810490858464
Tolna,7130,Tolna,,46.432610600000004,18.77469536663869
Bogyiszló,7132,Tolna,,46.389574350000004,18.855912120950947
Fadd,7133,Tolna,,46.4587055,18.832376058335626
Gerjen,7134,Tolna,,46.48745475,18.886543324997767
Dunaszentgyörgy,7135,Tolna,,46.53771965,18.811592143460246
Fácánkert,7136,Tolna,,46.4568642,18.73897002715212
Bátaszék,7140,Tolna,,46.173796100000004,18.70252120389896
Pörböly,7142,Tolna,,46.203141599999995,18.81213684497778
Őcsény,7143,Tolna,,46.315843650000005,18.756236652645022
Decs,7144,Tolna,,46.265581850000004,18.813328232387185
Sárpilis,7145,Tolna,,46.2463659,18.749967617310254
Várdomb,7146,Tolna,,46.25346125,18.701249499893102
Alsónána,7147,Tolna,,46.2592368,18.661363703024048
Alsónyék,7148,Tolna,,46.20875815,18.756476090505252
Báta,7149,Tolna,,46.15670485,18.795669218496098
Bonyhád,7150,Tolna,,46.33311855,18.523147290012524
Bonyhádvarasd,7158,Tolna,,46.36204065,18.49246572120948
Kisdorog,7159,Tolna,,46.40771805,18.50038163
Cikó,7161,Tolna,,46.254369249999996,18.561701697644466
Grábóc,7162,Tolna,,46.297009200000005,18.60842350360887
Mőcsény,7163,Tolna,,46.248031850000004,18.59911537272884
Bátaapáti,7164,Tolna,,46.2130957,18.593588177045376
Mórágy,7165,Tolna,,46.22926595,18.639561056795472
Sióagárd,7171,Tolna,,46.412800700000005,18.668678092604726
Harc,7172,Tolna,,46.41759235,18.622438265079563
Kéty,7174,Tolna,,46.429005849999996,18.52983581875482
Felsőnána,7175,Tolna,,46.46861135,18.51904086952303
Murga,7176,Tolna,,46.46214725,18.48167366270104
Tevel,7181,Tolna,,46.4252245,18.45679640055461
Závod,7182,Tolna,,46.405007850000004,18.42233222539278
Kisvejke,7183,Tolna,,46.3709281,18.404108721045198
Lengyel,7184,Tolna,,46.38564495,18.367516182498782
Mucsfa,7185,Tolna,,46.35412155,18.421334001750186
Aparhant,7186,Tolna,,46.34644995,18.467759108855905
Szárász,7188,Tolna,,46.34470305,18.373096571340803
Hőgyész,7191,Tolna,,46.5073579,18.41265418538839
Szakály,7192,Tolna,,46.52745045,18.365216249991548
Regöly,7193,Tolna,,46.59391315,18.369081250164307
Kalaznó,7194,Tolna,,46.49229475,18.47719168818631
Mucsi,7195,Tolna,,46.43185095,18.39359961996466
Dalmand,7211,Tolna,,46.481952899999996,18.178859087640042
Kocsola,7212,Tolna,,46.538684,18.196536469075312
Szakcs,7213,Tolna,,46.5365475,18.119391366918165
Várong,7214,Tolna,,46.531805199999994,18.053045969966412
Nak,7215,Tolna,,46.47381005,18.08497450107648
Dúzs,7224,Tolna,,46.475181,18.37983011997117
Csibrák,7225,Tolna,,46.452944349999996,18.355742049020016
Kurd,7226,Tolna,,46.443332600000005,18.31046741047456
Gyulaj,7227,Tolna,,46.52713015,18.284174853357424
Döbrököz,7228,Tolna,,46.44503205,18.230841683619317
Kapospula,7251,Tolna,,46.417363449999996,18.086440877662824
Attala,7252,Tolna,,46.39463145,18.043909382721047
Csoma,7253,Somogy,,46.3624202,18.04209619
Nagyberki,7255,Somogy,,46.34958265,18.019705980441287
Kercseliget,7256,Somogy,,46.329867449999995,18.06378398
Mosdós,7257,Somogy,,46.350562249999996,17.989915291361196
Kaposkeresztúr,7258,Somogy,,46.3432144,17.961412328270868
Kaposhomok,7261,Somogy,,46.36145635,17.922183026290462
Fonó,7271,Somogy,,46.39344975,17.954090570374404
Gölle,7272,Somogy,,46.45094,18.019602790240782
Büssü,7273,Somogy,,46.4488698,17.95896379548524
Kazsok,7274,Somogy,,46.4771107,17.98043647147709
Igal,7275,Somogy,,46.5304589,17.94879103628407
Somogyszil,7276,Somogy,,46.52676035,18.006838767277372
Kisgyalán,7279,Somogy,,46.4121272,17.98290407384146
Bonnya,7281,Somogy,,46.5936674,17.913545842844115
Kisbárapáti,7282,Somogy,,46.61209345,17.861949507179958
Somogyacsa,7283,Somogy,,46.591231949999994,17.964740771528753
Somogydöröcske,7284,Somogy,,46.591231949999994,18.006316915633025
Törökkoppány,7285,Somogy,,46.595894200000004,18.053559320322627
Mánfa,7304,Baranya,,46.1574494,18.24456375999576
Mecsekpölöske,7305,Baranya,,46.2217663,18.21165830647663
Liget,7331,Baranya,,46.23517545,18.190469775593822
Magyaregregy,7332,Baranya,,46.243385950000004,18.29645598023062
Vékény,7333,Baranya,,46.25613765,18.337230657753643
Köblény,7334,Baranya,,46.29025875000001,18.294036840869225
Csikóstőttős,7341,Tolna,,46.34829055,18.17592826225664
Mágocs,7342,Baranya,,46.3650519,18.224745068461168
Nagyhajmás,7343,Baranya,,46.378640149999995,18.28209087893879
Mekényes,7344,Baranya,,46.3889217,18.318632348154935
Alsómocsolád,7345,Baranya,,46.30746645,18.238805189356803
Bikal,7346,Baranya,,46.3298395,18.278660461932514
Egyházaskozár,7347,Baranya,,46.3446125,18.328180825398135
Kárász,7333,Baranya,,46.266862300822034,18.319129444874036
Szorosad,7285,Somogy,,46.601251654280084,18.023802070198638
Szalatnak,7334,Baranya,,46.290314180969155,18.28094708411417
Tolna,7131,Tolna,Mözs,46.41171957842012,18.754219777707743
Bonyhád,7187,Tolna,Majos,46.301271365256895,18.49233770274837
Hegyhátmaróc,7348,Baranya,,46.30741395,18.345941096095594
Szászvár,7349,Baranya,,46.2625697,18.36919518652967
Máza,7351,Baranya,,46.26012945,18.398975920506363
Györe,7352,Tolna,,46.31281035,18.389451107632254
Izmény,7353,Tolna,,46.3210103,18.423813554818437
Váralja,7354,Tolna,,46.2563911,18.42726753130716
Nagymányok,7355,Tolna,,46.28005855,18.456919479364227
Kismányok,7356,Tolna,,46.28661545,18.473140742472875
Jágónak,7357,Tolna,,46.325106149999996,18.09354064
Kaposszekcső,7361,Tolna,,46.34011565,18.12860661235137
Vásárosdombó,7362,Baranya,,46.2990225,18.15600058580432
Sásd,7370,Baranya,,46.2576421,18.102485216824462
Kisvaszar,7381,Baranya,,46.27446985,18.20753625968628
Ág,7381,Baranya,,46.27446985,18.20753625968628
Szágy,7383,Baranya,,46.22037015,17.956851004374677
Baranyajenő,7384,Baranya,,46.27858565,18.04181528301474
Mindszentgodisa,7391,Baranya,,46.215801,18.06644978
Bakóca,7393,Baranya,,46.2034137,17.99810539
Magyarhertelend,7394,Baranya,,46.1879807,18.158112536024184
Magyarszék,7396,Baranya,,46.19406240000001,18.199183439860796
Juta,7431,Somogy,,46.4086317,17.736646352193844
Hetes,7432,Somogy,,46.426261049999994,17.695479737205332
Mezőcsokonya,7434,Somogy,,46.43972915,17.648127249537374
Somogysárd,7435,Somogy,,46.434916599999994,17.598113709998415
Újvárfalva,7436,Somogy,,46.449093649999995,17.560610746506043
Bodrog,7439,Somogy,,46.486947799999996,17.652460692711593
Magyaregres,7441,Somogy,,46.46733625,17.77519776168023
Várda,7442,Somogy,,46.45656674999999,17.730899763213017
Somogyjád,7443,Somogy,,46.4969114,17.731881803402093
Osztopán,7444,Somogy,,46.52267245,17.672329758277165
Somogyaszaló,7452,Somogy,,46.45463155,17.81571721643035
Mernye,7453,Somogy,,46.5298587,17.820400656577874
Somodor,7454,Somogy,,46.46458655,17.862229485547452
Somogygeszti,7455,Somogy,,46.5258508,17.78099826200166
Felsőmocsolád,7456,Somogy,,46.5684086,17.823739898445552
Ecseny,7457,Somogy,,46.547981050000004,17.854478596856737
Polány,7458,Somogy,,46.567363650000004,17.763152518506516
Orci,7461,Somogy,,46.41038835,17.885127681553595
Magyaratád,7463,Somogy,,46.46535165,17.908640268964184
Ráksi,7464,Somogy,,46.5332942,17.90750138121504
Szentgáloskér,7465,Somogy,,46.527866700000004,17.879448572853207
Zimány,7471,Somogy,,46.42341515,17.90839098106736
Cserénfa,7472,Somogy,,46.317507449999994,17.885615348768155
Gálosfa,7473,Somogy,,46.261763599999995,17.891271150370947
Simonfa,7474,Somogy,,46.28850015,17.825347998596893
Bőszénfa,7475,Somogy,,46.254350200000005,17.78373744066844
Kaposszerdahely,7476,Somogy,,46.3241219,17.758442984189323
Szilvásszentmárton,7477,Somogy,,46.2696414,17.72402330178774
Bárdudvarnok,7478,Somogy,,46.2937113,17.665819029715813
Sántos,7479,Somogy,,46.3436105,17.868876053257253
Nagyatád,7500,Somogy,,46.2075587,17.366632457956534
Ötvöskónyi,7511,Somogy,,46.286286700000005,17.35887460142441
Mike,7512,Somogy,,46.233867700000005,17.54344275979741
Rinyaszentkirály,7513,Somogy,,46.15262025,17.38586089272308
Tarany,7514,Somogy,,46.18511155,17.28434761273762
Somogyudvarhely,7515,Somogy,,46.1769094,17.191527892690665
Berzence,7516,Somogy,,46.20748475,17.134587122489684
Bolhás,7517,Somogy,,46.25810065,17.25824443301665
Kaposmérő,7521,Somogy,,46.3598825,17.705906307328593
Kaposújlak,7522,Somogy,,46.365401750000004,17.73497621082665
Kaposfő,7523,Somogy,,46.35846135,17.654722540996012
Kiskorpád,7524,Somogy,,46.354210050000006,17.600589870442846
Jákó,7525,Somogy,,46.339955950000004,17.54481250270761
Csököly,7526,Somogy,,46.2964158,17.550183004926403
Gige,7527,Somogy,,46.297028,17.61175912609503
Kőkút,7530,Somogy,,46.20731275,17.57484329194761
Hencse,7532,Somogy,,46.1979271,17.612958800324805
Visnye,7533,Somogy,,46.19634135,17.67198132
Lad,7535,Somogy,,46.1371674,17.628152078361545
Patosfa,7536,Somogy,,46.13556415,17.674018423576943
Homokszentgyörgy,7537,Somogy,,46.114858,17.545905601933228
Kálmáncsa,7538,Somogy,,46.080961,17.619546814210814
Szulok,7539,Somogy,,46.053008750000004,17.543756932066685
Kutas,7541,Somogy,,46.3542234,17.440751585287174
Kisbajom,7542,Somogy,,46.31388815,17.506219837320337
Beleg,7543,Somogy,,46.3127441,17.438750104081734
Szabás,7544,Somogy,,46.279899,17.422435154297553
Nagykorpád,7545,Somogy,,46.26733205,17.47755081769798
Lábod,7551,Somogy,,46.2093354,17.46321044613594
Rinyabesenyő,7552,Somogy,,46.16419315,17.541948518018792
Görgeteg,7553,Somogy,,46.153484250000005,17.45916124789078
Csokonyavisonta,7555,Somogy,,46.0652678,17.46633933575673
Rinyaújlak,7556,Somogy,,46.0954033,17.406031097225927
Tormás,7383,Baranya,,46.23064912,17.993703350805042
Zselickislak,7400,Somogy,,46.31348990757718,17.79881381044487
Tékes,7381,Baranya,,46.286595057029096,18.174416614140405
Kishajmás,7391,Baranya,,46.19990463156432,18.08093328768908
Bodolyabér,7394,Baranya,,46.19686944186112,18.11866360003857
Baranyaszentgyörgy,7383,Baranya,,46.246034959326394,18.011667473427245
Kisasszond,7523,Somogy,,46.33080902918974,17.636236265064813
Hajmás,7473,Somogy,,46.27656722383561,17.910941132914093
Szenna,7477,Somogy,,46.30650017285645,17.72914493613297
Kadarkút,7530,Somogy,,46.231830487494435,17.618991949999213
Zselickisfalud,7477,Somogy,,46.27334391832414,17.734455489204116
Csombárd,7432,Somogy,,46.45248943807042,17.670496141609746
Hedrehely,7533,Somogy,,46.19669837630198,17.649114618467806
Gödre,7386,Baranya,Gödrekeresztúr,46.29183792720439,17.970656768749134
Barcs,7557,Somogy,Somogytarnóca,46.00779944409666,17.452834189363507
Kaposvár,7451,Somogy,Kaposfüred,46.41315106,17.77900591344798
Gödre,7385,Baranya,Gödreszentmárton  ,46.272662072526934,17.995491629744347
Nagybajom,7561,Somogy,,46.42409055,17.514378993642666
Segesd,7562,Somogy,,46.34818,17.347183853645507
Somogyszob,7563,Somogy,,46.29934645,17.289639462974748
Kaszó,7564,Somogy,,46.31686475,17.228686449191507
Barcs,7570,Somogy,,45.98092035,17.46544961703135
Péterhida,7582,Somogy,,46.00780775,17.370997116729782
Babócsa,7584,Somogy,,46.028597500000004,17.344540486389647
Háromfa,7585,Somogy,,46.107258900000005,17.33156137847023
Bolhó,7586,Somogy,,46.0351095,17.291997071581044
Heresznye,7587,Somogy,,46.065816549999994,17.28075231852852
Vízvár,7588,Somogy,,46.10076685,17.249200606844408
Bélavár,7589,Somogy,,46.1288379,17.216054676206088
Pécs,7621,Baranya,,46.076972850000004,18.22894242068878
Pécs,7622,Baranya,,46.0675953,18.234466918162013
Pécs,7623,Baranya,,46.0675953,18.217068364508897
Pécs,7624,Baranya,,46.079595850000004,18.21500078869626
Pécs,7625,Baranya,,46.0848024,18.23120834236122
Pécs,7626,Baranya,,46.07839225,18.24319207084801
Pécs,7627,Baranya,,46.11066505,18.238453092135764
Pécs,7628,Baranya,,46.11577345,18.278038703389406
Pécs,7629,Baranya,,46.09395535,18.265287983181494
Pécs,7630,Baranya,,46.0717512,18.27171546813095
Pécs,7631,Baranya,,46.03889925,18.253990765983385
Pécs,7632,Baranya,,46.046679,18.21473815093819
Pécs,7633,Baranya,,46.06532205,18.198837280947785
Pécs,7634,Baranya,,46.0698675,18.16471335698114
Pécs,7635,Baranya,,46.10585775,18.17932192506632
Pécs,7636,Baranya,,46.0189119,18.220339301952066
Pécs,7639,Baranya,,46.00537405,18.20596095853265
Pécs,7668,Baranya,,46.0139324,18.186609050711553
Pécs,7691,Baranya,,46.1312754,18.31588119582711
Pécs,7693,Baranya,,46.114218449999996,18.335404062108243
Szellő,7661,Baranya,,46.085067800000004,18.46117384091123
Máriakéménd,7663,Baranya,,46.0374604,18.465023550354772
Berkesd,7664,Baranya,,46.08247995,18.396697358091934
Pogány,7666,Baranya,,45.992227,18.25098838917656
Keszü,7668,Baranya,,46.0139324,18.186609050711553
Zók,7671,Baranya,,46.0170509,18.10027266
Boda,7672,Baranya,,46.079343550000004,18.046447297359098
Kővágószőlős,7673,Baranya,,46.0844483,18.133650428204728
Bakonya,7675,Baranya,,46.086344249999996,18.08794198274302
Orfű,7677,Baranya,,46.14731395,18.161756964656696
Kovácsszénája,7678,Baranya,,46.1594908,18.09098214756566
Szentkatalin,7681,Baranya,,46.15049795,18.031156745640118
Bükkösd,7682,Baranya,,46.12123455,18.00011749785313
Helesfa,7683,Baranya,,46.0972035,17.974172153651246
Hosszúhetény,7694,Baranya,,46.17469175,18.347027028708823
Mecseknádasd,7695,Baranya,,46.23713295,18.47977595245957
Hidas,7696,Baranya,,46.271607,18.499086022716504
Bár,7711,Baranya,,46.056018550000005,18.717451878859837
Dunaszekcső,7712,Baranya,,46.09095015,18.732127883749442
Homorúd,7716,Baranya,,45.9618569,18.806435904885817
Kölked,7717,Baranya,,45.9228171,18.745943336217756
Udvar,7718,Baranya,,45.90743595,18.649256103892583
Pécsvárad,7720,Baranya,,46.1573434,18.41965676068721
Erdősmecske,7723,Baranya,,46.1790797,18.520959158402814
Feked,7724,Baranya,,46.1742094,18.560089692253392
Szebény,7725,Baranya,,46.12645185,18.590976742335016
Véménd,7726,Baranya,,46.1619596,18.615640461484098
Palotabozsok,7727,Baranya,,46.11963925,18.649710112395354
Somberek,7728,Baranya,,46.07161605,18.65080361344451
Nagypall,7731,Baranya,,46.1371611,18.459338087779813
Fazekasboda,7732,Baranya,,46.124647550000006,18.486120426639943
Geresdlak,7733,Baranya,,46.10739445,18.523816723584808
Himesháza,7735,Baranya,,46.08886985,18.568104840412925
Székelyszabar,7737,Baranya,,46.045423549999995,18.608014475492823
Nagykozár,7741,Baranya,,46.06298875,18.323800831419156
Bogád,7742,Baranya,,46.0879317,18.31554845423504
Romonya,7743,Baranya,,46.079154900000006,18.351958710931367
Ellend,7744,Baranya,,46.05656955,18.376288297932597
Olasz,7745,Baranya,,46.0204456,18.413284066217038
Belvárdgyula,7747,Baranya,,45.9890262,18.40579644035867
Szederkény,7751,Baranya,,45.999195349999994,18.462060081528925
